,LocationDesc,Question,YearStart,Age (years),Education,Gender,Income,Race/Ethnicity,Total
2346,New York,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,32.18333333333333,30.925,32.05,31.271428571428572,29.46,32.0
2347,New York,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013,29.150000000000002,28.15,29.2,28.342857142857145,27.26,29.1
2348,New York,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2015,28.566666666666666,27.6,28.55,27.585714285714285,28.8,28.5
2349,New York,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017,28.75,28.1,29.15,27.585714285714285,28.8,29.1
2350,New York,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2019,32.083333333333336,30.725,32.5,31.142857142857142,29.52857142857143,32.4
2351,New York,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2023,39.916666666666664,37.95,40.75,37.857142857142854,38.042857142857144,40.6
2352,New York,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2011,30.766666666666666,28.975,30.3,29.0,32.62,30.1
2353,New York,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2013,30.833333333333332,28.825,30.400000000000002,29.142857142857142,30.660000000000004,30.1
2354,New York,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2015,31.133333333333336,28.625,30.45,28.271428571428572,28.583333333333332,30.2
2355,New York,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2017,30.766666666666666,27.55,30.0,27.228571428571428,30.483333333333334,29.9
2356,New York,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2019,38.300000000000004,36.55,38.0,36.371428571428574,37.72857142857142,37.9
2357,New York,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2023,42.11666666666667,40.175,42.0,40.15714285714286,43.81428571428571,41.8
2358,New York,Percent of adults who engage in no leisure-time physical activity,2011,25.849999999999998,28.174999999999997,26.15,27.942857142857147,28.18,26.3
2359,New York,Percent of adults who engage in no leisure-time physical activity,2012,24.333333333333332,27.2,24.6,26.414285714285715,26.48,24.7
2360,New York,Percent of adults who engage in no leisure-time physical activity,2013,26.2,28.8,26.65,28.271428571428572,28.53333333333333,26.7
2361,New York,Percent of adults who engage in no leisure-time physical activity,2014,25.433333333333334,28.175,25.8,27.928571428571427,26.080000000000002,25.9
2362,New York,Percent of adults who engage in no leisure-time physical activity,2015,28.816666666666666,31.75,29.25,31.58571428571429,29.616666666666664,29.3
2363,New York,Percent of adults who engage in no leisure-time physical activity,2016,25.849999999999998,29.15,26.25,29.071428571428573,28.32857142857143,26.3
2364,New York,Percent of adults who engage in no leisure-time physical activity,2017,26.666666666666668,29.95,27.0,29.985714285714288,29.05,27.2
2365,New York,Percent of adults who engage in no leisure-time physical activity,2018,23.183333333333334,26.05,23.65,26.957142857142856,25.8625,23.8
2366,New York,Percent of adults who engage in no leisure-time physical activity,2019,26.71666666666667,30.225,27.15,30.599999999999998,28.442857142857143,27.2
2367,New York,Percent of adults who engage in no leisure-time physical activity,2020,24.916666666666668,28.65,25.45,29.24285714285714,30.12857142857143,25.6
2368,New York,Percent of adults who engage in no leisure-time physical activity,2021,25.266666666666666,29.175,25.700000000000003,29.857142857142858,26.6,25.8
2369,New York,Percent of adults who engage in no leisure-time physical activity,2022,24.866666666666664,28.425,25.5,29.74285714285714,27.0,25.6
2370,New York,Percent of adults who engage in no leisure-time physical activity,2023,25.366666666666664,29.925,26.0,30.75714285714286,26.857142857142858,26.1
2371,New York,Percent of adults who report consuming fruit less than one time daily,2017,33.9,35.0,33.6,34.628571428571426,36.5,33.5
2372,New York,Percent of adults who report consuming fruit less than one time daily,2019,35.15,35.775,34.85,36.285714285714285,35.42857142857143,34.7
2373,New York,Percent of adults who report consuming fruit less than one time daily,2021,37.31666666666667,36.9,36.6,37.4,36.75714285714286,36.5
2374,New York,Percent of adults who report consuming vegetables less than one time daily,2017,20.75,22.925,20.4,22.25714285714286,21.833333333333332,20.3
2375,New York,Percent of adults who report consuming vegetables less than one time daily,2019,22.150000000000002,24.2,21.8,24.085714285714285,25.228571428571428,21.7
2376,New York,Percent of adults who report consuming vegetables less than one time daily,2021,21.883333333333336,24.075,21.6,23.8,22.457142857142856,21.5
2377,North Carolina,Percent of adults aged 18 years and older who have an overweight classification,2011,35.71666666666667,36.075,35.95,35.7,36.699999999999996,36.0
2378,North Carolina,Percent of adults aged 18 years and older who have an overweight classification,2012,35.68333333333333,36.25,36.25,36.1,34.72857142857143,36.2
2379,North Carolina,Percent of adults aged 18 years and older who have an overweight classification,2013,36.2,36.625,36.8,36.699999999999996,36.983333333333334,36.7
2380,North Carolina,Percent of adults aged 18 years and older who have an overweight classification,2014,35.333333333333336,36.15,35.9,35.528571428571425,33.93333333333334,35.9
2381,North Carolina,Percent of adults aged 18 years and older who have an overweight classification,2015,35.016666666666666,35.650000000000006,35.7,35.785714285714285,35.46666666666667,35.8
2382,North Carolina,Percent of adults aged 18 years and older who have an overweight classification,2016,34.449999999999996,34.675,35.0,34.24285714285715,34.1,35.0
2383,North Carolina,Percent of adults aged 18 years and older who have an overweight classification,2017,34.3,34.675,34.8,33.94285714285714,33.56,34.8
2384,North Carolina,Percent of adults aged 18 years and older who have an overweight classification,2018,34.31666666666667,35.25,35.05,34.24285714285714,30.68,35.1
2385,North Carolina,Percent of adults aged 18 years and older who have an overweight classification,2019,35.21666666666667,36.1,35.7,34.385714285714286,34.733333333333334,35.6
2386,North Carolina,Percent of adults aged 18 years and older who have an overweight classification,2020,35.03333333333333,36.2,35.65,34.65714285714286,34.21666666666667,35.7
2387,North Carolina,Percent of adults aged 18 years and older who have an overweight classification,2021,32.21666666666667,31.15,32.65,30.542857142857144,33.6,32.6
2388,North Carolina,Percent of adults aged 18 years and older who have an overweight classification,2022,34.88333333333333,34.825,35.2,34.65714285714286,35.166666666666664,35.2
2389,North Carolina,Percent of adults aged 18 years and older who have an overweight classification,2023,34.53333333333333,34.85,34.95,34.67142857142857,34.94,35.0
2390,North Carolina,Percent of adults aged 18 years and older who have obesity,2011,28.650000000000002,29.15,29.15,29.714285714285715,25.785714285714285,29.1
2391,North Carolina,Percent of adults aged 18 years and older who have obesity,2012,29.266666666666666,29.675,29.55,30.085714285714285,29.657142857142855,29.6
2392,North Carolina,Percent of adults aged 18 years and older who have obesity,2013,28.833333333333332,29.75,29.4,30.0,27.583333333333332,29.4
2393,North Carolina,Percent of adults aged 18 years and older who have obesity,2014,29.316666666666666,30.075000000000003,29.700000000000003,30.571428571428573,28.733333333333334,29.7
2394,North Carolina,Percent of adults aged 18 years and older who have obesity,2015,29.75,30.75,30.1,31.12857142857143,28.416666666666668,30.1
2395,North Carolina,Percent of adults aged 18 years and older who have obesity,2016,31.266666666666666,32.55,31.799999999999997,32.7,30.666666666666668,31.8
2396,North Carolina,Percent of adults aged 18 years and older who have obesity,2017,31.51666666666667,32.2,32.15,32.871428571428574,33.44,32.1
2397,North Carolina,Percent of adults aged 18 years and older who have obesity,2018,32.516666666666666,33.325,33.0,33.9,40.0,33.0
2398,North Carolina,Percent of adults aged 18 years and older who have obesity,2019,33.71666666666667,34.325,34.0,35.82857142857143,35.166666666666664,34.0
2399,North Carolina,Percent of adults aged 18 years and older who have obesity,2020,33.15,34.0,33.599999999999994,34.81428571428571,32.483333333333334,33.6
2400,North Carolina,Percent of adults aged 18 years and older who have obesity,2021,35.699999999999996,37.275,36.0,39.1,34.65,36.0
2401,North Carolina,Percent of adults aged 18 years and older who have obesity,2022,33.96666666666667,34.1,34.1,35.542857142857144,32.949999999999996,34.1
2402,North Carolina,Percent of adults aged 18 years and older who have obesity,2023,33.36666666666667,35.35,34.0,35.41428571428571,33.16,34.0
2403,North Carolina,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,46.833333333333336,45.925,46.849999999999994,45.871428571428574,45.028571428571425,46.8
2404,North Carolina,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013,48.78333333333333,47.4,48.7,47.91428571428571,46.833333333333336,48.6
2405,North Carolina,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2015,48.166666666666664,46.775,48.2,46.871428571428574,46.416666666666664,48.1
2406,North Carolina,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2017,49.050000000000004,47.25,49.15,47.94285714285714,42.08,49.2
2407,North Carolina,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2019,50.050000000000004,48.225,50.599999999999994,47.57142857142857,47.31666666666666,50.5
2408,North Carolina,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2023,59.833333333333336,57.5,59.95,56.4,58.5,59.9
2409,North Carolina,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011,18.666666666666668,17.75,18.45,17.714285714285715,20.014285714285712,18.3
